temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
0.86,81,1010.6,0.2,0.07,100.0,0,17,100,217.16,11.02,321.63,11.38,325.3,10.88,325.78,16.56,21.841608,62.502006,196.08925
10.78,38,1024.3,0.0,0.0,0.0,0,0,0,380.03,21.32,258.31,26.41,259.0,21.05,257.15,32.04,17.637551,62.253394,180.84246
23.36,23,1015.6,0.0,0.0,0.0,0,0,0,391.6,16.31,337.96,17.32,339.3,15.72,339.9,16.56,75.168828,74.655632,264.19787
0.73,99,1027.3,0.0,0.0,36.0,13,36,0,2.67,13.2,244.13,19.2,263.54,14.08,237.53,21.96,58.634855,83.222229,128.50129
18.45,57,1021.7,0.0,0.0,100.0,3,61,100,358.67,16.28,305.1,17.37,304.02,15.78,304.78,17.64,52.083263,74.030544,231.82908
30.27,19,1015.8,0.0,0.0,3.6,12,0,0,832.15,14.4,178.57,15.12,178.64,14.4,178.57,15.12,22.642745,34.837704,211.35202
15.19,41,1028.2,0.0,0.0,0.0,0,0,0,448.56,2.9,352.87,2.55,351.87,2.19,350.54,7.2,18.949999,63.068168,185.73024
19.13,60,1017.3,0.0,0.0,10.0,0,0,10,477.04,10.38,33.69,11.09,35.75,10.38,33.69,12.6,43.848185,49.397206,119.23376
19.07,49,1018.1,0.0,0.0,0.0,0,0,0,119.26,24.69,172.46,34.03,169.64,25.41,172.67,19.44,73.335795,70.44819,94.351439
13.96,43,1018.8,0.0,0.0,100.0,0,100,0,0.0,9.45,197.74,17.94,190.41,11.28,196.7,12.96,84.522029,86.779815,94.533367
17.18,42,1016.7,0.0,0.0,0.0,0,0,0,693.31,4.35,114.44,5.0,120.26,4.69,122.47,6.48,20.921856,50.144015,207.57878
11.66,27,1027.3,0.0,0.0,0.0,0,0,0,235.85,7.63,199.29,9.22,218.66,7.17,197.53,5.04,39.468344,67.996826,140.68782
17.45,37,1022.4,0.0,0.0,10.0,0,10,10,687.08,26.14,141.71,29.3,142.99,26.21,142.82,32.4,49.358078,52.942677,246.36102
21.82,28,1019.9,0.3,0.0,16.0,0,10,16,577.61,7.59,31.43,7.93,39.47,7.15,40.91,9.36,34.96995,45.80227,229.71863
22.68,40,1016.4,0.0,0.0,0.0,0,0,0,250.98,22.78,174.56,28.98,173.58,22.78,174.56,21.96,76.159389,62.509118,82.063212
15.28,34,1019.2,0.0,0.0,3.3,11,0,0,792.99,20.97,15.95,21.86,17.24,20.38,17.47,23.4,53.783485,46.199582,258.37081
7.55,69,1032.5,0.0,0.0,0.0,0,0,0,0.0,7.24,206.57,5.62,39.81,3.71,209.05,8.28,67.554289,85.026725,117.0695
32.59,21,1014.1,0.0,0.0,0.0,0,0,0,811.68,14.83,5.57,14.83,5.57,14.11,5.86,17.28,52.922965,43.131886,259.45211
6.68,59,1017.1,0.0,0.0,0.0,0,0,0,614.1,29.08,338.2,32.49,338.55,28.15,339.02,44.64,15.672217,52.731269,198.08084
7.92,67,1032.5,0.0,0.0,100.0,100,100,0,231.4,26.08,173.66,33.36,173.18,27.51,173.99,30.6,32.445944,68.892518,153.37101
21.41,28,1013.2,0.0,0.0,0.0,0,0,0,483.27,22.32,322.21,24.06,321.07,21.76,321.04,25.56,64.823221,70.929041,253.05577
27.71,18,1016.1,0.0,0.0,30.0,100,12,0,637.24,9.5,204.62,9.98,205.64,9.5,204.62,7.92,67.397773,55.613125,271.39205
17.3,49,1021.3,0.0,0.0,0.9,3,0,0,443.22,0.72,270.0,0.8,243.43,0.72,270.0,2.88,23.993374,56.366727,152.48463
10.25,94,1026.6,0.0,0.0,67.0,59,67,0,77.43,6.99,191.89,12.98,176.82,5.77,183.58,8.28,53.211289,74.890328,127.40831
19.9,39,1017.9,0.0,0.0,0.0,0,0,0,603.42,8.91,46.64,8.94,49.9,8.94,49.9,9.0,28.998312,41.503511,137.70332
24.57,28,1012.7,0.0,0.0,100.0,100,100,0,591.85,5.35,227.73,5.86,227.49,5.6,225.0,11.16,13.293078,33.075252,185.42745
9.16,61,1015.4,0.0,0.0,100.0,100,100,1,286.58,29.95,295.64,36.71,295.56,29.95,295.64,39.96,71.168361,84.963397,248.27367
2.01,86,1013.5,0.0,0.0,0.0,0,0,0,26.7,6.57,350.54,10.23,50.71,7.56,360.0,20.88,59.007724,67.136762,111.67627
19.14,48,1012.4,0.0,0.0,0.0,0,0,0,0.0,10.46,183.95,18.78,167.83,13.36,184.64,14.76,103.77024,89.421477,69.712608
8.07,86,1013.9,0.0,0.0,0.0,0,0,0,5.34,11.75,297.35,20.12,296.57,13.68,296.57,23.04,88.497514,80.875173,82.945496
5.95,73,1034.2,0.0,0.0,0.0,0,0,0,255.43,21.25,178.06,27.4,176.99,23.42,177.36,21.6,22.289876,63.776773,165.41479
20.91,24,1014.7,0.0,0.0,0.0,0,0,0,830.37,24.34,187.65,26.17,187.91,23.98,187.77,26.28,24.15223,25.98676,155.09383
7.57,65,1026.9,0.0,0.0,21.6,72,8,0,412.07,33.03,339.59,39.5,341.4,33.7,341.95,50.04,18.837186,62.039209,170.72396
12.57,52,1033.1,0.0,0.0,3.6,12,0,0,460.13,19.69,161.9,21.97,161.86,20.72,162.82,20.52,26.802841,66.202333,200.0019
20.82,24,1019.0,0.0,0.0,8.4,28,0,0,418.3,16.62,175.03,18.84,173.42,16.62,175.03,18.36,40.105426,55.175789,128.54522
14.45,84,1022.7,0.0,0.0,0.0,0,0,0,0.0,6.64,229.4,8.09,290.85,7.79,236.31,6.12,103.28036,83.784042,64.176672
9.27,70,1013.5,0.0,0.0,94.0,100,94,0,0.0,10.54,172.15,13.34,176.91,13.85,171.03,9.0,83.157016,89.288674,98.981519
5.58,27,1022.2,0.0,0.0,100.0,0,100,0,394.27,9.01,267.71,9.11,260.91,8.4,260.13,14.4,60.652214,82.966378,234.89287
4.25,30,1038.8,0.0,0.0,0.0,0,0,0,0.0,6.61,209.36,3.42,71.57,2.9,82.87,1.08,59.024684,83.232999,127.90935
26.09,26,1011.3,0.0,0.0,100.0,100,100,0,620.33,4.9,306.03,4.51,298.61,4.2,300.96,13.32,35.154142,44.066192,230.77521
8.95,75,1032.4,0.0,0.0,100.0,100,100,2,266.11,19.88,174.81,23.83,175.67,20.24,174.9,23.4,21.327544,64.367566,169.58532
2.32,52,1026.2,0.0,0.0,0.0,0,0,0,524.21,19.97,27.95,20.95,28.77,19.16,28.01,26.64,14.464402,45.319752,159.6558
18.72,37,1021.3,0.0,0.0,0.9,3,0,0,418.3,25.77,167.91,31.0,167.25,26.05,168.85,20.88,59.632145,52.995988,98.249808
15.84,65,1011.5,0.3,0.0,100.0,100,100,78,339.09,17.73,192.91,20.52,195.26,17.81,194.04,20.88,42.412578,32.86127,247.44483
23.02,45,1013.2,0.0,0.0,10.0,20,0,10,667.5,6.62,247.62,8.05,243.43,7.73,242.24,10.8,14.918587,37.309482,161.25028
21.01,33,1016.4,0.0,0.0,3.3,11,0,0,798.33,18.22,29.6,19.2,30.41,17.91,30.17,18.36,54.058425,45.536314,259.36327
0.5,45,1027.2,0.0,0.0,0.0,0,0,0,0.0,23.69,335.77,39.28,342.4,26.34,338.34,41.4,80.714075,97.478749,111.18303
-4.35,94,1024.9,0.0,0.0,100.0,0,0,100,0.0,4.39,214.99,3.98,84.81,4.68,247.38,10.8,74.133099,79.580745,102.09574
13.2,78,1018.6,0.0,0.0,0.0,0,0,0,82.77,6.21,190.01,9.11,198.43,6.13,183.37,6.12,88.393262,73.175408,74.898198
9.88,50,1025.8,0.0,0.0,100.0,0,0,100,411.18,10.38,33.69,10.3,36.47,9.79,36.03,7.56,73.202753,85.220757,250.93777
24.45,34,1016.7,0.0,0.0,10.0,0,10,10,514.42,1.8,323.13,1.84,348.69,1.84,348.69,4.68,80.162459,65.656577,280.7484
10.76,55,1019.9,0.0,0.0,0.0,0,0,0,0.0,8.4,223.26,13.32,288.92,8.94,220.1,15.12,101.70652,94.608673,78.029472
22.54,39,1019.6,0.0,0.0,0.0,0,0,0,232.29,4.74,188.75,6.16,173.29,4.68,180.0,5.04,76.393119,63.677847,82.955006
15.06,19,1028.6,0.0,0.0,0.0,0,0,0,725.35,21.19,170.22,23.32,171.12,20.42,170.87,21.24,30.024997,54.014002,218.03245
-1.24,79,1012.5,0.0,0.0,100.0,0,0,100,2.67,12.5,258.37,18.36,268.88,12.57,256.76,15.48,46.309746,73.700679,136.52016
7.7,63,1014.5,0.0,0.0,2.0,0,0,2,651.48,29.99,175.18,33.91,176.35,29.6,175.82,33.48,5.0593281,42.204987,181.24769
19.79,46,1005.5,0.0,0.0,100.0,34,100,1,430.76,27.29,216.42,29.17,215.46,25.87,211.92,44.64,64.472708,68.6238,254.70661
10.88,64,1018.8,0.0,0.0,10.0,0,0,10,330.19,21.19,9.78,23.8,10.46,21.19,9.78,27.72,51.209592,77.244984,226.98778
16.25,55,1016.6,0.0,0.0,0.0,0,0,0,130.83,10.03,201.04,13.78,220.76,9.23,200.56,13.32,73.572882,70.108186,93.677572
15.78,43,1020.1,0.0,0.0,0.0,0,0,0,613.21,10.79,25.71,11.27,26.57,10.79,25.71,11.88,47.951718,39.921243,106.57455
9.81,48,1030.9,0.0,0.0,0.0,0,0,0,713.78,24.15,26.57,26.41,27.61,23.83,26.95,30.96,29.937049,54.643658,217.46819
24.07,33,1021.6,0.0,0.0,0.0,0,0,0,590.07,6.03,107.35,6.38,106.39,6.38,106.39,14.76,46.38244,41.837048,110.46215
23.3,34,1015.6,0.0,0.0,10.0,0,10,10,449.45,11.68,303.69,11.18,303.18,10.59,305.31,12.6,32.186969,24.460634,224.95743
5.85,81,1018.7,0.0,0.0,100.0,0,100,100,0.0,26.41,191.0,36.06,194.45,27.47,190.57,34.2,70.273536,91.169117,119.85649
14.83,76,1009.6,0.0,0.0,100.0,0,65,100,294.59,17.37,174.05,19.52,174.71,17.37,174.05,15.48,38.591478,59.804782,134.23146
26.77,24,1019.1,0.0,0.0,8.1,27,0,0,777.86,19.48,196.09,20.72,197.18,19.24,197.42,23.4,52.975525,47.693327,255.87751
18.13,54,1020.6,0.0,0.0,0.0,0,0,0,81.88,7.97,198.43,2.1,210.96,7.97,198.43,3.6,89.701824,73.43527,73.180153
30.27,20,1016.6,0.0,0.0,0.3,1,0,0,555.36,25.42,217.52,28.73,217.87,25.92,217.67,42.12,79.680238,65.592783,280.06836
15.13,76,1000.7,0.0,0.0,10.0,0,0,10,61.41,33.53,209.59,43.54,212.51,34.52,210.04,59.04,71.071187,73.698049,100.72118
22.65,56,1019.9,0.0,0.0,0.0,0,0,0,324.85,13.14,189.46,14.21,188.75,13.4,186.17,10.8,59.958797,57.7013,101.94031
14.7,59,1018.4,0.0,0.0,0.0,0,0,0,0.0,18.78,184.4,37.14,176.67,21.67,184.76,19.08,103.80735,89.247144,69.471689
12.05,54,1020.6,0.0,0.0,30.0,100,14,0,595.41,24.82,23.96,27.38,24.88,24.82,23.96,29.88,9.7657404,51.871099,188.44928
2.89,66,1032.8,0.0,0.0,100.0,0,100,100,279.46,8.64,90.0,9.36,90.0,9.37,87.8,10.8,30.054042,59.035686,214.1226
29.06,19,1013.5,0.0,0.0,0.0,0,0,0,712.0,16.68,283.74,15.68,279.25,14.56,278.53,21.6,49.496318,51.889515,247.35527
27.02,26,1020.0,0.0,0.0,0.0,0,0,0,929.16,7.9,245.77,8.37,244.54,8.05,243.43,8.28,32.647041,22.744639,224.56504
25.13,29,1014.0,0.0,0.0,0.0,0,0,0,906.91,7.97,18.43,7.09,23.96,7.09,23.96,9.0,27.773694,26.854791,216.13841
8.02,76,1014.4,0.0,0.0,100.0,0,0,100,315.06,14.9,307.15,15.48,305.54,13.9,306.57,20.52,59.265862,54.077763,99.775882
8.94,98,1025.9,0.0,0.0,51.0,54,51,0,0.0,7.75,201.8,10.16,202.93,9.5,204.62,7.56,81.882891,94.90042,106.62006
12.84,51,1013.5,0.0,0.0,5.0,0,0,5,813.46,9.69,301.33,9.5,294.62,8.85,296.57,19.44,23.681281,26.525189,155.42477
7.23,65,1030.5,0.0,0.0,0.3,1,0,0,501.07,16.6,24.34,17.71,26.57,15.94,25.41,24.12,20.395668,60.792939,196.05134
32.44,11,1011.6,0.0,0.0,0.0,0,0,0,674.62,13.44,262.3,12.92,257.13,12.22,256.37,27.72,64.275894,57.531748,264.68207
8.12,69,1026.3,0.0,0.0,31.0,31,31,0,421.86,22.35,345.07,24.88,345.76,21.13,346.2,27.72,15.850847,51.506531,160.60774
30.41,28,1011.8,0.0,0.0,0.0,0,0,0,332.86,21.39,223.64,25.48,222.71,22.96,221.19,37.8,88.775486,76.740588,281.80114
1.34,88,1018.7,0.1,0.0,100.0,0,100,100,10.68,25.94,150.95,31.75,150.82,27.7,152.1,25.2,59.086891,67.800184,112.16631
5.97,66,1014.2,0.2,0.0,100.0,0,56,100,285.69,21.89,306.3,23.62,307.57,21.03,308.05,24.12,49.486771,75.515109,226.32171
28.01,29,1018.9,0.0,0.0,0.0,0,0,0,428.98,16.24,176.19,19.13,175.68,16.95,176.35,13.32,62.812554,51.121822,91.471774
30.02,29,1011.2,0.0,0.0,10.0,0,10,10,569.6,9.11,251.57,8.77,250.82,8.09,249.15,16.2,37.011743,37.475705,236.14526
26.58,26,1012.1,0.0,0.0,0.0,0,0,0,469.03,13.85,8.97,13.98,11.89,13.28,12.53,21.96,78.324652,71.681196,271.66385
-4.23,94,1040.7,0.0,0.0,100.0,0,0,100,0.89,11.59,53.84,18.04,61.39,14.08,57.53,22.68,59.663593,72.043465,115.2922
10.63,59,1014.1,0.0,0.0,32.0,0,0,32,525.1,11.92,298.89,12.25,294.3,11.11,294.9,21.96,33.205798,33.451764,129.81857
21.1,31,1021.3,0.0,0.0,4.8,16,0,0,586.51,25.07,167.56,28.66,168.41,24.99,168.37,21.96,46.279915,42.011231,110.74133
9.86,86,1023.0,0.0,0.0,100.0,100,100,100,44.5,2.74,156.8,2.28,161.57,3.22,153.43,1.8,53.170202,74.650972,127.21806
21.3,33,1016.2,0.0,0.0,15.3,51,0,0,472.59,13.85,24.57,14.01,25.91,13.2,25.87,13.32,64.877477,71.260161,252.8219
9.49,65,1025.2,0.0,0.0,100.0,23,100,0,374.69,13.85,171.03,15.68,170.75,14.21,171.25,10.08,19.643052,63.97489,184.64957
15.49,35,1028.6,0.0,0.0,0.0,0,0,0,831.26,20.02,37.69,21.03,38.05,19.51,37.5,19.08,19.243085,39.357542,207.19321
18.25,60,1024.8,0.0,0.0,1.0,3,1,0,478.82,9.45,162.26,10.48,164.05,9.69,164.93,7.56,14.444558,57.22281,170.91272
18.26,62,1011.6,0.0,0.0,100.0,100,100,0,273.23,16.45,246.8,21.46,247.31,17.73,246.04,38.88,20.768177,25.479463,188.27817
3.1,91,1033.4,0.0,0.0,100.0,100,100,0,3.56,23.83,175.67,39.36,171.05,25.96,176.82,36.36,58.130442,83.065885,129.10114
14.09,44,1029.6,0.0,0.0,0.0,0,0,0,441.44,13.85,204.57,14.97,207.18,13.85,204.57,24.84,26.191042,66.41191,198.31455
32.67,18,1017.3,0.0,0.0,0.0,0,0,0,818.8,10.5,354.09,10.11,355.91,9.73,357.88,14.04,52.593454,43.329893,258.73948
1.96,58,1016.8,0.0,0.0,0.0,0,0,0,0.0,8.44,219.81,15.48,270.0,9.45,220.36,10.8,82.744703,90.30417,100.59717
17.21,49,1019.1,0.0,0.0,42.0,50,42,0,532.22,24.82,160.51,27.78,161.1,24.7,161.3,26.64,11.55346,53.400571,170.16261
8.35,55,1017.1,0.0,0.0,0.0,0,0,0,348.88,8.64,360.0,9.0,360.0,8.28,360.0,14.04,38.507729,60.365513,134.81684
4.71,45,1018.7,0.0,0.0,0.0,0,0,0,658.6,18.04,28.61,17.73,29.17,17.41,29.74,20.16,4.5854296,42.992496,180.98819
8.52,92,1016.1,0.4,0.0,100.0,69,2,100,6.23,41.09,335.68,54.03,336.85,41.79,337.19,70.56,54.252753,78.274656,129.52641
3.03,92,1015.9,0.1,0.0,100.0,0,54,100,0.0,16.2,91.27,26.37,94.7,20.88,90.99,24.84,73.970154,78.32083,101.09303
8.31,92,1024.0,0.0,0.0,0.0,0,0,0,0.0,3.08,290.56,2.16,360.0,2.6,303.69,2.52,116.49212,93.124153,54.741651
15.78,57,1014.7,0.0,0.0,10.0,0,0,10,250.98,28.09,271.47,32.76,270.0,28.44,270.0,35.64,24.030608,50.91353,148.46497
20.22,31,1014.7,0.0,0.0,0.0,0,0,0,825.92,14.69,306.03,13.98,304.51,13.18,304.99,23.76,35.726578,41.131089,232.82559
8.28,59,1029.3,0.0,0.0,1.0,0,0,1,553.58,40.42,340.76,44.85,341.27,39.06,340.06,46.44,29.836262,56.850091,215.65873
14.32,27,1032.5,0.0,0.0,0.0,0,0,0,462.8,6.88,276.01,7.59,275.44,6.88,276.01,7.92,23.715326,64.47128,196.51641
15.28,41,1029.9,0.0,0.0,9.9,33,0,0,450.34,0.8,243.43,1.53,225.0,1.53,225.0,5.04,25.493983,66.007603,197.53795
15.28,42,1012.5,0.0,0.0,92.0,0,10,92,370.24,9.16,315.0,8.67,318.37,8.16,318.58,19.08,52.451323,48.516013,254.40731
13.83,66,1019.0,0.0,0.0,27.0,21,0,27,280.35,15.6,161.15,18.21,161.57,16.39,160.77,18.0,24.47536,58.223768,153.51291
15.49,23,1024.9,0.0,0.0,3.9,13,0,0,615.88,10.44,43.6,11.72,47.49,11.2,45.0,13.32,29.452322,43.803003,137.64201
7.09,84,1032.5,0.3,0.0,100.0,74,100,100,46.28,8.29,177.51,11.21,174.47,9.06,173.16,6.84,30.426639,67.56341,155.11408
14.46,40,1026.8,0.0,0.0,0.0,0,0,0,453.01,14.71,158.46,16.85,160.02,15.72,159.9,12.6,26.815692,65.975836,200.4179
10.06,66,1007.1,0.0,0.0,100.0,0,10,100,223.39,18.28,57.88,20.38,57.99,17.97,57.26,20.88,31.445999,49.383237,222.84392
-3.47,87,1021.4,0.2,0.14,100.0,2,1,100,149.52,32.36,25.71,33.81,26.57,32.52,26.28,30.6,32.028452,62.852156,146.61033
27.36,30,1019.0,0.0,0.0,100.0,0,0,100,525.1,10.79,295.71,9.83,298.44,9.51,299.48,7.92,66.699079,54.359153,271.55362
18.82,42,1015.4,0.0,0.0,10.0,0,10,10,64.08,10.16,202.93,15.04,227.91,10.64,203.96,11.52,89.424123,73.115155,73.245612
16.84,36,1012.4,0.0,0.0,0.0,0,0,0,833.93,15.78,45.0,15.79,46.85,15.53,45.94,14.76,20.003558,38.362234,208.16276
3.92,55,1012.2,0.0,0.0,10.0,0,0,10,354.22,54.67,12.94,57.37,13.43,54.4,13.39,84.24,46.806198,57.113496,239.51324
11.53,86,1012.1,0.1,0.0,100.0,0,100,100,64.08,22.61,166.18,29.95,166.8,22.88,167.28,27.36,52.989788,72.213316,124.99786
3.3,34,1029.4,0.0,0.0,0.0,0,0,0,0.0,6.92,231.34,2.52,360.0,8.37,244.54,4.68,102.92297,96.26251,77.958506
26.36,34,1009.3,0.0,0.0,10.0,0,10,10,447.67,6.92,278.97,6.88,276.01,6.52,276.34,11.88,51.046192,45.324711,254.65137
2.27,79,1010.6,0.4,0.14,100.0,0,66,100,234.96,46.01,322.95,50.26,324.03,46.08,323.58,49.68,46.568426,73.658816,223.92748
1.29,62,1016.0,0.0,0.0,10.0,0,0,10,467.25,36.36,11.42,39.05,12.24,36.08,12.09,44.28,46.803868,74.094203,223.79425
15.19,34,1019.8,0.0,0.0,25.5,85,20,0,869.53,21.13,13.8,22.01,15.17,20.52,15.26,24.84,41.24589,35.464903,244.20451
9.02,48,1028.8,0.0,0.0,0.0,0,0,0,637.24,5.19,146.31,5.5,148.39,5.15,155.22,6.48,30.004293,58.726143,214.32479
23.42,46,1012.7,0.0,0.0,10.0,0,0,10,655.93,8.09,32.28,7.93,39.47,7.99,35.84,8.28,36.123552,33.495385,124.48441
14.51,42,1012.9,0.0,0.0,46.0,0,0,46,181.56,13.83,308.66,14.57,309.99,13.0,311.63,25.92,89.509425,78.095786,281.44414
12.93,45,1013.0,0.0,0.0,10.0,0,10,10,509.97,11.16,270.0,11.89,268.26,11.17,268.15,11.16,36.315511,41.769634,233.50409
8.46,89,1020.0,0.0,0.0,100.0,10,60,100,0.89,9.79,162.9,10.82,183.81,9.9,160.91,6.12,67.50959,82.674401,114.64675
14.35,48,1008.0,0.0,0.0,100.0,100,100,0,187.79,28.5,183.62,36.86,185.04,29.24,184.24,38.52,73.280381,65.578438,89.634343
15.2,56,1019.7,0.0,0.0,15.0,50,11,0,299.93,21.41,153.0,25.77,151.65,21.73,153.43,29.16,38.425711,63.450059,137.66468
11.56,82,1017.3,0.0,0.0,17.0,17,17,0,107.69,27.87,174.07,38.09,172.94,28.55,174.94,36.36,53.010611,73.195482,125.95343
-4.53,93,1021.0,0.4,0.21,100.0,4,2,100,0.0,28.45,1.45,31.01,3.33,28.46,2.17,34.92,60.561577,79.28291,121.22141
28.51,18,1017.5,0.0,0.0,10.0,0,10,0,763.62,8.09,147.72,8.4,149.04,8.09,147.72,11.16,54.355005,44.116039,261.04081
31.66,23,1011.3,0.0,0.0,0.0,0,0,0,671.06,18.04,331.39,17.6,329.24,16.61,330.1,21.6,64.65112,56.210864,266.51069
0.25,91,1024.7,0.0,0.0,100.0,0,0,100,108.58,16.87,11.07,18.1,17.35,17.38,13.17,26.64,40.817779,70.797358,141.75099
27.69,25,1014.8,0.0,0.0,10.0,0,10,10,855.29,22.39,216.5,24.19,216.53,22.39,216.5,24.84,28.183858,17.727761,187.30109
17.24,47,1010.4,0.0,0.0,100.0,0,0,100,547.35,13.98,235.49,16.56,227.64,15.82,228.69,17.28,27.950758,18.064154,188.77987
8.4,77,1031.8,0.0,0.0,3.3,11,0,0,45.39,7.42,230.91,10.93,287.24,9.83,246.25,10.8,54.162192,78.065107,129.42879
-1.54,70,1010.7,0.1,0.0,100.0,0,0,100,241.19,53.46,8.13,56.88,9.1,52.85,9.01,57.24,18.721458,58.560135,196.30333
5.98,85,1019.9,0.4,0.0,100.0,33,4,100,170.88,24.49,311.42,27.78,312.37,22.18,311.71,41.04,7.8841805,38.685736,182.39881
12.44,56,1014.2,0.0,0.0,1.0,0,0,1,767.18,22.66,314.36,23.93,313.78,21.64,314.33,20.88,51.475816,49.935597,251.80493
18.36,56,1016.2,0.0,0.0,100.0,100,100,3,376.47,28.75,202.07,33.67,204.65,29.22,202.46,44.64,24.18282,50.270398,147.88964
19.43,32,1014.8,0.0,0.0,0.0,0,0,0,860.63,14.4,306.87,14.48,304.88,13.39,306.25,23.76,23.325732,33.459082,211.88568
17.86,57,1015.5,0.0,0.0,1.2,4,0,0,85.44,13.32,180.0,25.24,183.27,13.32,180.0,20.88,89.823978,73.644547,73.228965
21.53,43,1017.7,0.0,0.0,0.6,2,0,0,70.31,14.42,182.86,27.72,180.0,14.76,180.0,19.8,89.996763,74.060064,73.432691
15.68,82,1014.6,0.0,0.0,30.0,100,0,8,32.04,26.61,210.03,35.75,214.33,28.4,210.47,48.6,68.899125,77.489659,107.45565
23.09,33,1018.7,0.0,0.0,0.0,0,0,0,516.2,14.69,36.03,15.63,38.45,14.62,38.0,10.8,80.950636,69.183279,278.14064
8.51,90,1006.7,1.4,0.0,100.0,8,100,100,122.82,20.27,33.41,24.99,36.21,20.67,35.07,21.96,76.150001,79.256397,261.07465
6.62,84,1002.6,1.7,0.0,100.0,0,100,100,216.27,8.85,26.57,10.95,27.41,10.14,27.47,10.8,46.555537,57.613368,238.76954
8.64,48,1027.0,0.0,0.0,0.0,0,0,0,356.0,9.53,10.89,9.61,12.99,9.26,13.5,11.52,61.810516,84.886424,234.45592
19.96,38,1020.9,0.0,0.0,12.6,42,2,0,819.69,18.1,17.35,19.01,18.78,17.87,18.8,17.28,54.2107,43.429715,261.3778
19.17,26,1023.2,0.0,0.0,0.0,0,0,0,479.71,7.63,160.71,8.65,163.07,8.31,162.35,7.2,38.514279,67.746058,218.11999
15.56,48,1009.1,0.0,0.0,100.0,82,100,9,333.75,16.34,187.59,17.87,189.27,16.7,187.43,28.8,26.929187,44.365519,141.52964
24.91,30,1015.5,0.0,0.0,10.0,0,10,10,455.68,13.32,288.92,13.32,288.92,12.52,288.43,13.68,42.150905,33.846383,246.53429
26.7,23,1016.6,0.0,0.0,8.7,29,0,0,392.49,18.68,205.08,20.61,207.01,18.51,206.57,22.32,91.47344,75.028243,287.7511
13.47,43,1026.5,0.0,0.0,7.2,24,0,4,397.83,15.58,186.63,16.7,187.43,15.55,185.31,20.52,19.754146,64.144113,184.2736
0.49,87,1028.5,0.0,0.0,6.0,0,0,6,0.0,41.56,162.35,57.18,159.74,42.14,163.11,64.08,102.71848,94.453368,76.434655
9.92,96,1008.9,0.0,0.0,7.0,0,0,7,0.0,14.62,170.07,25.41,172.67,17.23,169.16,17.64,82.984175,89.692989,99.635917
9.6,73,1011.1,0.1,0.0,100.0,46,100,100,22.25,6.38,16.39,6.76,25.2,6.44,26.57,9.72,71.197594,73.508438,100.35982
27.59,22,1017.9,0.0,0.0,0.0,0,0,0,654.15,20.01,210.26,21.49,211.29,19.69,210.78,19.08,66.739735,58.747106,267.26574
24.06,42,1018.1,0.0,0.0,0.0,0,0,0,799.22,15.73,15.95,15.73,15.95,15.28,15.02,15.48,24.704467,27.359453,151.04976
4.7,95,1009.9,0.7,0.0,100.0,9,100,100,15.13,10.44,46.4,14.11,52.25,10.69,45.0,17.28,58.969753,66.805095,111.43029
1.51,82,1033.3,0.0,0.0,0.0,0,0,0,3.56,15.12,181.36,20.45,206.11,19.08,180.0,15.84,57.698747,82.832404,129.49685
0.15,78,1016.6,0.0,0.0,15.0,0,0,15,302.6,53.03,325.23,56.31,326.21,52.12,325.98,59.04,13.430535,57.890485,179.50996
16.2,46,1030.5,0.0,0.0,1.5,5,0,0,339.98,8.71,299.74,10.0,300.26,8.89,301.76,11.52,27.588584,64.227048,155.46943
1.07,79,1031.4,0.0,0.0,54.0,0,0,54,219.83,45.23,33.31,48.43,34.4,45.13,33.94,54.36,17.291314,54.722071,161.3092
29.39,24,1017.3,0.0,0.0,0.0,0,0,0,586.51,18.72,178.9,20.88,179.01,19.08,178.92,13.68,49.948342,41.247998,104.11186
21.57,31,1014.5,0.0,0.0,35.0,2,35,0,840.16,11.87,345.96,11.44,347.28,10.66,348.31,17.28,18.959431,26.92525,183.85026
29.69,21,1018.8,0.0,0.0,0.0,0,0,0,847.28,9.61,282.99,9.47,278.75,8.71,277.13,11.52,30.58789,20.647242,145.10425
10.03,33,1014.6,0.0,0.0,0.0,0,0,0,649.7,15.82,168.18,17.16,170.34,16.17,168.44,16.92,60.71324,69.448275,248.62163
10.44,53,1011.7,0.0,0.0,0.0,0,0,0,281.24,1.48,255.96,3.08,249.44,2.19,260.54,1.44,58.577762,61.930665,107.66165
11.03,69,1023.3,0.0,0.0,100.0,0,0,100,0.0,0.51,225.0,7.93,2.6,1.3,236.31,7.2,84.059203,87.522733,95.929735
33.94,17,1014.1,0.0,0.0,0.0,0,0,0,892.67,6.62,22.38,7.29,32.91,7.79,33.69,9.72,40.93986,32.383357,244.80836
2.18,81,1028.4,0.0,0.0,25.0,0,0,25,96.12,44.07,162.9,57.27,160.54,43.96,163.35,63.36,73.26776,72.113368,96.066375
